,timestamp,component,metric_name,value,unit
1072,2026-06-29 18:11:00,recommendation-db,db_query_latency_ms,4.27,ms
1073,2026-06-29 18:11:00,recommendation-cache,cache_hit_rate,79.31,%
1074,2026-06-29 18:11:00,recommendation-cache,cache_refresh_rate,112.0,ops
1075,2026-06-29 18:11:00,recommendation-cache,cache_evictions,8.0,count
1076,2026-06-29 18:11:00,ranking-service,pod_cpu_percent,77.9,%
1077,2026-06-29 18:11:00,ranking-service,pod_memory_percent,55.8,%
1078,2026-06-29 18:11:00,business,recommendation_ctr,4.24,%
1079,2026-06-29 18:11:00,business,homepage_load_time,339.51,ms
1080,2026-06-29 18:12:00,recommendation-api,recommendation_requests_total,9307.0,count
1081,2026-06-29 18:12:00,recommendation-api,recommendation_latency_ms,110.4,ms
1082,2026-06-29 18:12:00,recommendation-api,recommendation_error_rate,0.007,%
1083,2026-06-29 18:12:00,recommendation-db,db_cpu_percent,73.5,%
1084,2026-06-29 18:12:00,recommendation-db,db_connection_count,47.0,count
1085,2026-06-29 18:12:00,recommendation-db,db_read_qps,761.0,qps
1086,2026-06-29 18:12:00,recommendation-db,db_write_qps,170.0,qps
1087,2026-06-29 18:12:00,recommendation-db,db_query_latency_ms,4.8,ms
1088,2026-06-29 18:12:00,recommendation-cache,cache_hit_rate,79.54,%
1089,2026-06-29 18:12:00,recommendation-cache,cache_refresh_rate,113.0,ops
1090,2026-06-29 18:12:00,recommendation-cache,cache_evictions,7.0,count
1091,2026-06-29 18:12:00,ranking-service,pod_cpu_percent,81.6,%
1092,2026-06-29 18:12:00,ranking-service,pod_memory_percent,55.8,%
1093,2026-06-29 18:12:00,business,recommendation_ctr,4.14,%
1094,2026-06-29 18:12:00,business,homepage_load_time,330.4,ms
1095,2026-06-29 18:13:00,recommendation-api,recommendation_requests_total,9516.0,count
1096,2026-06-29 18:13:00,recommendation-api,recommendation_latency_ms,113.54,ms
1097,2026-06-29 18:13:00,recommendation-api,recommendation_error_rate,0.006,%
1098,2026-06-29 18:13:00,recommendation-db,db_cpu_percent,72.3,%
1099,2026-06-29 18:13:00,recommendation-db,db_connection_count,42.0,count
1100,2026-06-29 18:13:00,recommendation-db,db_read_qps,805.0,qps
1101,2026-06-29 18:13:00,recommendation-db,db_write_qps,171.0,qps
1102,2026-06-29 18:13:00,recommendation-db,db_query_latency_ms,4.08,ms
1103,2026-06-29 18:13:00,recommendation-cache,cache_hit_rate,78.84,%
1104,2026-06-29 18:13:00,recommendation-cache,cache_refresh_rate,114.0,ops
1105,2026-06-29 18:13:00,recommendation-cache,cache_evictions,6.0,count
1106,2026-06-29 18:13:00,ranking-service,pod_cpu_percent,84.2,%
1107,2026-06-29 18:13:00,ranking-service,pod_memory_percent,55.6,%
1108,2026-06-29 18:13:00,business,recommendation_ctr,4.1,%
1109,2026-06-29 18:13:00,business,homepage_load_time,333.54,ms
1110,2026-06-29 18:14:00,recommendation-api,recommendation_requests_total,9724.0,count
1111,2026-06-29 18:14:00,recommendation-api,recommendation_latency_ms,116.54,ms
1112,2026-06-29 18:14:00,recommendation-api,recommendation_error_rate,0.021,%
1113,2026-06-29 18:14:00,recommendation-db,db_cpu_percent,72.1,%
1114,2026-06-29 18:14:00,recommendation-db,db_connection_count,42.0,count
1115,2026-06-29 18:14:00,recommendation-db,db_read_qps,761.0,qps
1116,2026-06-29 18:14:00,recommendation-db,db_write_qps,174.0,qps
1117,2026-06-29 18:14:00,recommendation-db,db_query_latency_ms,4.71,ms
1118,2026-06-29 18:14:00,recommendation-cache,cache_hit_rate,80.42,%
1119,2026-06-29 18:14:00,recommendation-cache,cache_refresh_rate,115.0,ops
1120,2026-06-29 18:14:00,recommendation-cache,cache_evictions,7.0,count
1121,2026-06-29 18:14:00,ranking-service,pod_cpu_percent,83.5,%
1122,2026-06-29 18:14:00,ranking-service,pod_memory_percent,56.1,%
1123,2026-06-29 18:14:00,business,recommendation_ctr,4.46,%
1124,2026-06-29 18:14:00,business,homepage_load_time,336.54,ms
1125,2026-06-29 18:15:00,recommendation-api,recommendation_requests_total,9933.0,count
1126,2026-06-29 18:15:00,recommendation-api,recommendation_latency_ms,123.63,ms
1127,2026-06-29 18:15:00,recommendation-api,recommendation_error_rate,0.014,%
1128,2026-06-29 18:15:00,recommendation-db,db_cpu_percent,79.7,%
1129,2026-06-29 18:15:00,recommendation-db,db_connection_count,45.0,count
1130,2026-06-29 18:15:00,recommendation-db,db_read_qps,848.0,qps
1131,2026-06-29 18:15:00,recommendation-db,db_write_qps,175.0,qps
1132,2026-06-29 18:15:00,recommendation-db,db_query_latency_ms,5.04,ms
1133,2026-06-29 18:15:00,recommendation-cache,cache_hit_rate,78.65,%
1134,2026-06-29 18:15:00,recommendation-cache,cache_refresh_rate,117.0,ops
1135,2026-06-29 18:15:00,recommendation-cache,cache_evictions,5.0,count
1136,2026-06-29 18:15:00,ranking-service,pod_cpu_percent,86.1,%
1137,2026-06-29 18:15:00,ranking-service,pod_memory_percent,56.1,%
1138,2026-06-29 18:15:00,business,recommendation_ctr,4.26,%
1139,2026-06-29 18:15:00,business,homepage_load_time,343.63,ms
1140,2026-06-29 18:16:00,recommendation-api,recommendation_requests_total,10141.0,count
1141,2026-06-29 18:16:00,recommendation-api,recommendation_latency_ms,120.26,ms
1142,2026-06-29 18:16:00,recommendation-api,recommendation_error_rate,0.007,%
1143,2026-06-29 18:16:00,recommendation-db,db_cpu_percent,77.5,%
1144,2026-06-29 18:16:00,recommendation-db,db_connection_count,45.0,count
1145,2026-06-29 18:16:00,recommendation-db,db_read_qps,887.0,qps
1146,2026-06-29 18:16:00,recommendation-db,db_write_qps,173.0,qps
1147,2026-06-29 18:16:00,recommendation-db,db_query_latency_ms,4.69,ms
1148,2026-06-29 18:16:00,recommendation-cache,cache_hit_rate,78.11,%
1149,2026-06-29 18:16:00,recommendation-cache,cache_refresh_rate,118.0,ops
1150,2026-06-29 18:16:00,recommendation-cache,cache_evictions,6.0,count
1151,2026-06-29 18:16:00,ranking-service,pod_cpu_percent,86.6,%
1152,2026-06-29 18:16:00,ranking-service,pod_memory_percent,56.2,%
1153,2026-06-29 18:16:00,business,recommendation_ctr,4.24,%
1154,2026-06-29 18:16:00,business,homepage_load_time,340.26,ms
1155,2026-06-29 18:17:00,recommendation-api,recommendation_requests_total,10349.0,count
1156,2026-06-29 18:17:00,recommendation-api,recommendation_latency_ms,120.15,ms
1157,2026-06-29 18:17:00,recommendation-api,recommendation_error_rate,0.022,%
1158,2026-06-29 18:17:00,recommendation-db,db_cpu_percent,77.8,%
1159,2026-06-29 18:17:00,recommendation-db,db_connection_count,45.0,count
1160,2026-06-29 18:17:00,recommendation-db,db_read_qps,855.0,qps
1161,2026-06-29 18:17:00,recommendation-db,db_write_qps,182.0,qps
1162,2026-06-29 18:17:00,recommendation-db,db_query_latency_ms,4.0,ms
1163,2026-06-29 18:17:00,recommendation-cache,cache_hit_rate,79.34,%
1164,2026-06-29 18:17:00,recommendation-cache,cache_refresh_rate,119.0,ops
1165,2026-06-29 18:17:00,recommendation-cache,cache_evictions,5.0,count
1166,2026-06-29 18:17:00,ranking-service,pod_cpu_percent,84.8,%
1167,2026-06-29 18:17:00,ranking-service,pod_memory_percent,55.9,%
1168,2026-06-29 18:17:00,business,recommendation_ctr,4.23,%
1169,2026-06-29 18:17:00,business,homepage_load_time,340.15,ms
1170,2026-06-29 18:18:00,recommendation-api,recommendation_requests_total,10556.0,count
1171,2026-06-29 18:18:00,recommendation-api,recommendation_latency_ms,123.71,ms
1172,2026-06-29 18:18:00,recommendation-api,recommendation_error_rate,0.015,%
1173,2026-06-29 18:18:00,recommendation-db,db_cpu_percent,79.2,%
1174,2026-06-29 18:18:00,recommendation-db,db_connection_count,46.0,count
1175,2026-06-29 18:18:00,recommendation-db,db_read_qps,877.0,qps
1176,2026-06-29 18:18:00,recommendation-db,db_write_qps,179.0,qps
1177,2026-06-29 18:18:00,recommendation-db,db_query_latency_ms,4.51,ms
1178,2026-06-29 18:18:00,recommendation-cache,cache_hit_rate,79.23,%
1179,2026-06-29 18:18:00,recommendation-cache,cache_refresh_rate,120.0,ops
1180,2026-06-29 18:18:00,recommendation-cache,cache_evictions,7.0,count
1181,2026-06-29 18:18:00,ranking-service,pod_cpu_percent,87.1,%
1182,2026-06-29 18:18:00,ranking-service,pod_memory_percent,56.1,%
1183,2026-06-29 18:18:00,business,recommendation_ctr,4.21,%
1184,2026-06-29 18:18:00,business,homepage_load_time,343.71,ms
1185,2026-06-29 18:19:00,recommendation-api,recommendation_requests_total,10764.0,count
1186,2026-06-29 18:19:00,recommendation-api,recommendation_latency_ms,117.53,ms
1187,2026-06-29 18:19:00,recommendation-api,recommendation_error_rate,0.016,%
1188,2026-06-29 18:19:00,recommendation-db,db_cpu_percent,79.5,%
1189,2026-06-29 18:19:00,recommendation-db,db_connection_count,49.0,count
1190,2026-06-29 18:19:00,recommendation-db,db_read_qps,928.0,qps
1191,2026-06-29 18:19:00,recommendation-db,db_write_qps,182.0,qps
1192,2026-06-29 18:19:00,recommendation-db,db_query_latency_ms,4.23,ms
1193,2026-06-29 18:19:00,recommendation-cache,cache_hit_rate,78.45,%
1194,2026-06-29 18:19:00,recommendation-cache,cache_refresh_rate,121.0,ops
1195,2026-06-29 18:19:00,recommendation-cache,cache_evictions,8.0,count
1196,2026-06-29 18:19:00,ranking-service,pod_cpu_percent,89.1,%
1197,2026-06-29 18:19:00,ranking-service,pod_memory_percent,56.5,%
1198,2026-06-29 18:19:00,business,recommendation_ctr,4.34,%
1199,2026-06-29 18:19:00,business,homepage_load_time,337.53,ms
1200,2026-06-29 18:20:00,recommendation-api,recommendation_requests_total,10971.0,count
1201,2026-06-29 18:20:00,recommendation-api,recommendation_latency_ms,117.05,ms
1202,2026-06-29 18:20:00,recommendation-api,recommendation_error_rate,0.034,%
1203,2026-06-29 18:20:00,recommendation-db,db_cpu_percent,84.8,%
1204,2026-06-29 18:20:00,recommendation-db,db_connection_count,49.0,count
1205,2026-06-29 18:20:00,recommendation-db,db_read_qps,976.0,qps
1206,2026-06-29 18:20:00,recommendation-db,db_write_qps,185.0,qps
1207,2026-06-29 18:20:00,recommendation-db,db_query_latency_ms,4.82,ms
1208,2026-06-29 18:20:00,recommendation-cache,cache_hit_rate,77.76,%
1209,2026-06-29 18:20:00,recommendation-cache,cache_refresh_rate,123.0,ops
1210,2026-06-29 18:20:00,recommendation-cache,cache_evictions,7.0,count
1211,2026-06-29 18:20:00,ranking-service,pod_cpu_percent,89.3,%
1212,2026-06-29 18:20:00,ranking-service,pod_memory_percent,56.3,%
1213,2026-06-29 18:20:00,business,recommendation_ctr,4.43,%
1214,2026-06-29 18:20:00,business,homepage_load_time,337.05,ms
1215,2026-06-29 18:21:00,recommendation-api,recommendation_requests_total,11177.0,count
1216,2026-06-29 18:21:00,recommendation-api,recommendation_latency_ms,112.11,ms
1217,2026-06-29 18:21:00,recommendation-api,recommendation_error_rate,0.011,%
1218,2026-06-29 18:21:00,recommendation-db,db_cpu_percent,80.3,%
1219,2026-06-29 18:21:00,recommendation-db,db_connection_count,46.0,count
1220,2026-06-29 18:21:00,recommendation-db,db_read_qps,933.0,qps
1221,2026-06-29 18:21:00,recommendation-db,db_write_qps,193.0,qps
1222,2026-06-29 18:21:00,recommendation-db,db_query_latency_ms,4.42,ms
1223,2026-06-29 18:21:00,recommendation-cache,cache_hit_rate,79.13,%
1224,2026-06-29 18:21:00,recommendation-cache,cache_refresh_rate,124.0,ops
1225,2026-06-29 18:21:00,recommendation-cache,cache_evictions,5.0,count
1226,2026-06-29 18:21:00,ranking-service,pod_cpu_percent,89.7,%
1227,2026-06-29 18:21:00,ranking-service,pod_memory_percent,56.5,%
1228,2026-06-29 18:21:00,business,recommendation_ctr,4.1,%
1229,2026-06-29 18:21:00,business,homepage_load_time,332.11,ms
1230,2026-06-29 18:22:00,recommendation-api,recommendation_requests_total,11384.0,count
1231,2026-06-29 18:22:00,recommendation-api,recommendation_latency_ms,118.62,ms
1232,2026-06-29 18:22:00,recommendation-api,recommendation_error_rate,0.027,%
1233,2026-06-29 18:22:00,recommendation-db,db_cpu_percent,81.9,%
1234,2026-06-29 18:22:00,recommendation-db,db_connection_count,49.0,count
1235,2026-06-29 18:22:00,recommendation-db,db_read_qps,982.0,qps
1236,2026-06-29 18:22:00,recommendation-db,db_write_qps,195.0,qps
1237,2026-06-29 18:22:00,recommendation-db,db_query_latency_ms,4.44,ms
1238,2026-06-29 18:22:00,recommendation-cache,cache_hit_rate,78.42,%
1239,2026-06-29 18:22:00,recommendation-cache,cache_refresh_rate,125.0,ops
1240,2026-06-29 18:22:00,recommendation-cache,cache_evictions,6.0,count
1241,2026-06-29 18:22:00,ranking-service,pod_cpu_percent,92.5,%
1242,2026-06-29 18:22:00,ranking-service,pod_memory_percent,56.6,%
1243,2026-06-29 18:22:00,business,recommendation_ctr,4.09,%
1244,2026-06-29 18:22:00,business,homepage_load_time,338.62,ms
1245,2026-06-29 18:23:00,recommendation-api,recommendation_requests_total,11589.0,count
1246,2026-06-29 18:23:00,recommendation-api,recommendation_latency_ms,115.57,ms
1247,2026-06-29 18:23:00,recommendation-api,recommendation_error_rate,0.014,%
1248,2026-06-29 18:23:00,recommendation-db,db_cpu_percent,89.4,%
1249,2026-06-29 18:23:00,recommendation-db,db_connection_count,49.0,count
1250,2026-06-29 18:23:00,recommendation-db,db_read_qps,999.0,qps
1251,2026-06-29 18:23:00,recommendation-db,db_write_qps,190.0,qps
1252,2026-06-29 18:23:00,recommendation-db,db_query_latency_ms,4.34,ms
1253,2026-06-29 18:23:00,recommendation-cache,cache_hit_rate,78.45,%
1254,2026-06-29 18:23:00,recommendation-cache,cache_refresh_rate,126.0,ops
1255,2026-06-29 18:23:00,recommendation-cache,cache_evictions,7.0,count
1256,2026-06-29 18:23:00,ranking-service,pod_cpu_percent,94.7,%
1257,2026-06-29 18:23:00,ranking-service,pod_memory_percent,56.9,%
1258,2026-06-29 18:23:00,business,recommendation_ctr,4.14,%
1259,2026-06-29 18:23:00,business,homepage_load_time,335.57,ms
1260,2026-06-29 18:24:00,recommendation-api,recommendation_requests_total,11794.0,count
1261,2026-06-29 18:24:00,recommendation-api,recommendation_latency_ms,120.39,ms
1262,2026-06-29 18:24:00,recommendation-api,recommendation_error_rate,0.005,%
1263,2026-06-29 18:24:00,recommendation-db,db_cpu_percent,87.5,%
1264,2026-06-29 18:24:00,recommendation-db,db_connection_count,48.0,count
1265,2026-06-29 18:24:00,recommendation-db,db_read_qps,1046.0,qps
1266,2026-06-29 18:24:00,recommendation-db,db_write_qps,186.0,qps
1267,2026-06-29 18:24:00,recommendation-db,db_query_latency_ms,4.69,ms
1268,2026-06-29 18:24:00,recommendation-cache,cache_hit_rate,77.81,%
1269,2026-06-29 18:24:00,recommendation-cache,cache_refresh_rate,127.0,ops
1270,2026-06-29 18:24:00,recommendation-cache,cache_evictions,6.0,count
1271,2026-06-29 18:24:00,ranking-service,pod_cpu_percent,96.7,%
1272,2026-06-29 18:24:00,ranking-service,pod_memory_percent,56.6,%
1273,2026-06-29 18:24:00,business,recommendation_ctr,4.35,%
1274,2026-06-29 18:24:00,business,homepage_load_time,340.39,ms
1275,2026-06-29 18:25:00,recommendation-api,recommendation_requests_total,11999.0,count
1276,2026-06-29 18:25:00,recommendation-api,recommendation_latency_ms,119.32,ms
1277,2026-06-29 18:25:00,recommendation-api,recommendation_error_rate,0.012,%
1278,2026-06-29 18:25:00,recommendation-db,db_cpu_percent,88.6,%
1279,2026-06-29 18:25:00,recommendation-db,db_connection_count,51.0,count
1280,2026-06-29 18:25:00,recommendation-db,db_read_qps,1065.0,qps
1281,2026-06-29 18:25:00,recommendation-db,db_write_qps,194.0,qps
1282,2026-06-29 18:25:00,recommendation-db,db_query_latency_ms,5.1,ms
1283,2026-06-29 18:25:00,recommendation-cache,cache_hit_rate,77.81,%
1284,2026-06-29 18:25:00,recommendation-cache,cache_refresh_rate,129.0,ops
1285,2026-06-29 18:25:00,recommendation-cache,cache_evictions,8.0,count
1286,2026-06-29 18:25:00,ranking-service,pod_cpu_percent,93.9,%
1287,2026-06-29 18:25:00,ranking-service,pod_memory_percent,56.8,%
1288,2026-06-29 18:25:00,business,recommendation_ctr,4.06,%
1289,2026-06-29 18:25:00,business,homepage_load_time,339.32,ms
1290,2026-06-29 18:26:00,recommendation-api,recommendation_requests_total,12203.0,count
1291,2026-06-29 18:26:00,recommendation-api,recommendation_latency_ms,132.35,ms
1292,2026-06-29 18:26:00,recommendation-api,recommendation_error_rate,0.015,%
1293,2026-06-29 18:26:00,recommendation-db,db_cpu_percent,86.7,%
1294,2026-06-29 18:26:00,recommendation-db,db_connection_count,49.0,count
1295,2026-06-29 18:26:00,recommendation-db,db_read_qps,1034.0,qps
1296,2026-06-29 18:26:00,recommendation-db,db_write_qps,192.0,qps
1297,2026-06-29 18:26:00,recommendation-db,db_query_latency_ms,4.86,ms
1298,2026-06-29 18:26:00,recommendation-cache,cache_hit_rate,78.8,%
1299,2026-06-29 18:26:00,recommendation-cache,cache_refresh_rate,130.0,ops
1300,2026-06-29 18:26:00,recommendation-cache,cache_evictions,8.0,count
1301,2026-06-29 18:26:00,ranking-service,pod_cpu_percent,97.6,%
1302,2026-06-29 18:26:00,ranking-service,pod_memory_percent,57.0,%
1303,2026-06-29 18:26:00,business,recommendation_ctr,4.15,%
1304,2026-06-29 18:26:00,business,homepage_load_time,352.35,ms
1305,2026-06-29 18:27:00,recommendation-api,recommendation_requests_total,12406.0,count
1306,2026-06-29 18:27:00,recommendation-api,recommendation_latency_ms,123.77,ms
1307,2026-06-29 18:27:00,recommendation-api,recommendation_error_rate,0.025,%
1308,2026-06-29 18:27:00,recommendation-db,db_cpu_percent,87.0,%
1309,2026-06-29 18:27:00,recommendation-db,db_connection_count,50.0,count
1310,2026-06-29 18:27:00,recommendation-db,db_read_qps,1055.0,qps
1311,2026-06-29 18:27:00,recommendation-db,db_write_qps,199.0,qps
1312,2026-06-29 18:27:00,recommendation-db,db_query_latency_ms,4.83,ms
1313,2026-06-29 18:27:00,recommendation-cache,cache_hit_rate,78.72,%
1314,2026-06-29 18:27:00,recommendation-cache,cache_refresh_rate,131.0,ops
1315,2026-06-29 18:27:00,recommendation-cache,cache_evictions,8.0,count
1316,2026-06-29 18:27:00,ranking-service,pod_cpu_percent,98.0,%
1317,2026-06-29 18:27:00,ranking-service,pod_memory_percent,57.2,%
1318,2026-06-29 18:27:00,business,recommendation_ctr,4.31,%
1319,2026-06-29 18:27:00,business,homepage_load_time,343.77,ms
1320,2026-06-29 18:28:00,recommendation-api,recommendation_requests_total,12608.0,count
1321,2026-06-29 18:28:00,recommendation-api,recommendation_latency_ms,120.35,ms
1322,2026-06-29 18:28:00,recommendation-api,recommendation_error_rate,0.016,%
1323,2026-06-29 18:28:00,recommendation-db,db_cpu_percent,90.5,%
1324,2026-06-29 18:28:00,recommendation-db,db_connection_count,53.0,count
1325,2026-06-29 18:28:00,recommendation-db,db_read_qps,1108.0,qps
1326,2026-06-29 18:28:00,recommendation-db,db_write_qps,197.0,qps
1327,2026-06-29 18:28:00,recommendation-db,db_query_latency_ms,4.25,ms
1328,2026-06-29 18:28:00,recommendation-cache,cache_hit_rate,78.02,%
1329,2026-06-29 18:28:00,recommendation-cache,cache_refresh_rate,132.0,ops
1330,2026-06-29 18:28:00,recommendation-cache,cache_evictions,6.0,count
1331,2026-06-29 18:28:00,ranking-service,pod_cpu_percent,98.0,%
1332,2026-06-29 18:28:00,ranking-service,pod_memory_percent,57.1,%
1333,2026-06-29 18:28:00,business,recommendation_ctr,4.2,%
1334,2026-06-29 18:28:00,business,homepage_load_time,340.35,ms
1335,2026-06-29 18:29:00,recommendation-api,recommendation_requests_total,12809.0,count
1336,2026-06-29 18:29:00,recommendation-api,recommendation_latency_ms,118.76,ms
1337,2026-06-29 18:29:00,recommendation-api,recommendation_error_rate,0.022,%
1338,2026-06-29 18:29:00,recommendation-db,db_cpu_percent,93.4,%
1339,2026-06-29 18:29:00,recommendation-db,db_connection_count,53.0,count
1340,2026-06-29 18:29:00,recommendation-db,db_read_qps,1146.0,qps
1341,2026-06-29 18:29:00,recommendation-db,db_write_qps,192.0,qps
1342,2026-06-29 18:29:00,recommendation-db,db_query_latency_ms,5.15,ms
1343,2026-06-29 18:29:00,recommendation-cache,cache_hit_rate,77.62,%
1344,2026-06-29 18:29:00,recommendation-cache,cache_refresh_rate,133.0,ops
1345,2026-06-29 18:29:00,recommendation-cache,cache_evictions,7.0,count
1346,2026-06-29 18:29:00,ranking-service,pod_cpu_percent,98.0,%
1347,2026-06-29 18:29:00,ranking-service,pod_memory_percent,57.1,%
1348,2026-06-29 18:29:00,business,recommendation_ctr,4.22,%
1349,2026-06-29 18:29:00,business,homepage_load_time,338.76,ms
1350,2026-06-29 18:30:00,recommendation-api,recommendation_requests_total,13010.0,count
1351,2026-06-29 18:30:00,recommendation-api,recommendation_latency_ms,120.08,ms
1352,2026-06-29 18:30:00,recommendation-api,recommendation_error_rate,0.031,%
1353,2026-06-29 18:30:00,recommendation-db,db_cpu_percent,55.6,%
1354,2026-06-29 18:30:00,recommendation-db,db_connection_count,45.0,count
1355,2026-06-29 18:30:00,recommendation-db,db_read_qps,1412.0,qps
1356,2026-06-29 18:30:00,recommendation-db,db_write_qps,297.0,qps
1357,2026-06-29 18:30:00,recommendation-db,db_query_latency_ms,4.55,ms
1358,2026-06-29 18:30:00,recommendation-cache,cache_hit_rate,78.28,%
1359,2026-06-29 18:30:00,recommendation-cache,cache_refresh_rate,135.0,ops
1360,2026-06-29 18:30:00,recommendation-cache,cache_evictions,12.0,count
1361,2026-06-29 18:30:00,ranking-service,pod_cpu_percent,98.0,%
1362,2026-06-29 18:30:00,ranking-service,pod_memory_percent,57.1,%
1363,2026-06-29 18:30:00,business,recommendation_ctr,4.1,%
1364,2026-06-29 18:30:00,business,homepage_load_time,340.08,ms
1365,2026-06-29 18:31:00,recommendation-api,recommendation_requests_total,13540.0,count
1366,2026-06-29 18:31:00,recommendation-api,recommendation_latency_ms,130.18,ms
1367,2026-06-29 18:31:00,recommendation-api,recommendation_error_rate,0.019,%
1368,2026-06-29 18:31:00,recommendation-db,db_cpu_percent,54.6,%
1369,2026-06-29 18:31:00,recommendation-db,db_connection_count,46.0,count
1370,2026-06-29 18:31:00,recommendation-db,db_read_qps,1449.0,qps
1371,2026-06-29 18:31:00,recommendation-db,db_write_qps,317.0,qps
1372,2026-06-29 18:31:00,recommendation-db,db_query_latency_ms,6.18,ms
1373,2026-06-29 18:31:00,recommendation-cache,cache_hit_rate,78.6,%
1374,2026-06-29 18:31:00,recommendation-cache,cache_refresh_rate,141.0,ops
1375,2026-06-29 18:31:00,recommendation-cache,cache_evictions,12.0,count
1376,2026-06-29 18:31:00,ranking-service,pod_cpu_percent,98.0,%
1377,2026-06-29 18:31:00,ranking-service,pod_memory_percent,57.1,%
1378,2026-06-29 18:31:00,business,recommendation_ctr,4.14,%
1379,2026-06-29 18:31:00,business,homepage_load_time,350.18,ms
1380,2026-06-29 18:32:00,recommendation-api,recommendation_requests_total,14079.0,count
1381,2026-06-29 18:32:00,recommendation-api,recommendation_latency_ms,126.35,ms
1382,2026-06-29 18:32:00,recommendation-api,recommendation_error_rate,0.022,%
1383,2026-06-29 18:32:00,recommendation-db,db_cpu_percent,57.6,%
1384,2026-06-29 18:32:00,recommendation-db,db_connection_count,49.0,count
1385,2026-06-29 18:32:00,recommendation-db,db_read_qps,1787.0,qps
1386,2026-06-29 18:32:00,recommendation-db,db_write_qps,340.0,qps
1387,2026-06-29 18:32:00,recommendation-db,db_query_latency_ms,6.4,ms
1388,2026-06-29 18:32:00,recommendation-cache,cache_hit_rate,74.6,%
1389,2026-06-29 18:32:00,recommendation-cache,cache_refresh_rate,148.0,ops
1390,2026-06-29 18:32:00,recommendation-cache,cache_evictions,12.0,count
1391,2026-06-29 18:32:00,ranking-service,pod_cpu_percent,98.0,%
1392,2026-06-29 18:32:00,ranking-service,pod_memory_percent,57.8,%
1393,2026-06-29 18:32:00,business,recommendation_ctr,4.14,%
1394,2026-06-29 18:32:00,business,homepage_load_time,346.35,ms
1395,2026-06-29 18:33:00,recommendation-api,recommendation_requests_total,14627.0,count
1396,2026-06-29 18:33:00,recommendation-api,recommendation_latency_ms,119.51,ms
1397,2026-06-29 18:33:00,recommendation-api,recommendation_error_rate,0.013,%
1398,2026-06-29 18:33:00,recommendation-db,db_cpu_percent,58.2,%
1399,2026-06-29 18:33:00,recommendation-db,db_connection_count,54.0,count
1400,2026-06-29 18:33:00,recommendation-db,db_read_qps,1693.0,qps
1401,2026-06-29 18:33:00,recommendation-db,db_write_qps,361.0,qps
1402,2026-06-29 18:33:00,recommendation-db,db_query_latency_ms,8.57,ms
1403,2026-06-29 18:33:00,recommendation-cache,cache_hit_rate,76.85,%
1404,2026-06-29 18:33:00,recommendation-cache,cache_refresh_rate,154.0,ops
1405,2026-06-29 18:33:00,recommendation-cache,cache_evictions,13.0,count
1406,2026-06-29 18:33:00,ranking-service,pod_cpu_percent,98.0,%
1407,2026-06-29 18:33:00,ranking-service,pod_memory_percent,57.8,%
1408,2026-06-29 18:33:00,business,recommendation_ctr,4.2,%
1409,2026-06-29 18:33:00,business,homepage_load_time,339.51,ms
1410,2026-06-29 18:34:00,recommendation-api,recommendation_requests_total,15184.0,count
1411,2026-06-29 18:34:00,recommendation-api,recommendation_latency_ms,140.13,ms
1412,2026-06-29 18:34:00,recommendation-api,recommendation_error_rate,0.023,%
1413,2026-06-29 18:34:00,recommendation-db,db_cpu_percent,58.1,%
1414,2026-06-29 18:34:00,recommendation-db,db_connection_count,56.0,count
1415,2026-06-29 18:34:00,recommendation-db,db_read_qps,1825.0,qps
1416,2026-06-29 18:34:00,recommendation-db,db_write_qps,386.0,qps
1417,2026-06-29 18:34:00,recommendation-db,db_query_latency_ms,12.27,ms
1418,2026-06-29 18:34:00,recommendation-cache,cache_hit_rate,75.95,%
1419,2026-06-29 18:34:00,recommendation-cache,cache_refresh_rate,161.0,ops
1420,2026-06-29 18:34:00,recommendation-cache,cache_evictions,13.0,count
1421,2026-06-29 18:34:00,ranking-service,pod_cpu_percent,98.0,%
1422,2026-06-29 18:34:00,ranking-service,pod_memory_percent,58.2,%
1423,2026-06-29 18:34:00,business,recommendation_ctr,4.25,%
1424,2026-06-29 18:34:00,business,homepage_load_time,360.13,ms
1425,2026-06-29 18:35:00,recommendation-api,recommendation_requests_total,15749.0,count
1426,2026-06-29 18:35:00,recommendation-api,recommendation_latency_ms,141.98,ms
1427,2026-06-29 18:35:00,recommendation-api,recommendation_error_rate,0.034,%
1428,2026-06-29 18:35:00,recommendation-db,db_cpu_percent,61.8,%
1429,2026-06-29 18:35:00,recommendation-db,db_connection_count,57.0,count
1430,2026-06-29 18:35:00,recommendation-db,db_read_qps,1918.0,qps
1431,2026-06-29 18:35:00,recommendation-db,db_write_qps,409.0,qps
1432,2026-06-29 18:35:00,recommendation-db,db_query_latency_ms,16.22,ms
1433,2026-06-29 18:35:00,recommendation-cache,cache_hit_rate,75.64,%
1434,2026-06-29 18:35:00,recommendation-cache,cache_refresh_rate,167.0,ops
1435,2026-06-29 18:35:00,recommendation-cache,cache_evictions,14.0,count
1436,2026-06-29 18:35:00,ranking-service,pod_cpu_percent,98.0,%
1437,2026-06-29 18:35:00,ranking-service,pod_memory_percent,58.3,%
1438,2026-06-29 18:35:00,business,recommendation_ctr,4.13,%
1439,2026-06-29 18:35:00,business,homepage_load_time,361.98,ms
1440,2026-06-29 18:36:00,recommendation-api,recommendation_requests_total,16323.0,count
1441,2026-06-29 18:36:00,recommendation-api,recommendation_latency_ms,146.55,ms
